pid,survey.date,content,energy,lonely,refreshed,restful,sad,sleep,stress
o3x1sx2m,2019-02-21,1.0,2.0,1.0,2.0,2.0,0.0,6.0,0.0
o3x1sx2m,2019-02-22,2.0,2.0,1.0,2.0,2.0,0.0,6.0,1.0
o3x1sx2m,2019-02-23,2.0,2.0,0.0,2.0,2.0,0.0,6.0,0.0
o3x1sx2m,2019-02-24,2.0,3.0,1.0,2.0,3.0,0.0,7.0,0.0
o3x1sx2m,2019-02-25,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
o3x1sx2m,2019-02-26,1.0,3.0,1.0,2.0,2.0,0.0,6.0,1.0
o3x1sx2m,2019-02-27,1.0,3.0,1.0,1.0,1.0,0.0,6.0,0.0
o3x1sx2m,2019-02-28,1.0,2.0,1.0,2.0,2.0,1.0,6.0,0.0
o3x1sx2m,2019-03-01,1.0,2.0,1.0,3.0,3.0,0.0,7.0,1.0
o3x1sx2m,2019-03-02,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
o3x1sx2m,2019-03-03,1.0,3.0,1.0,2.0,2.0,0.0,6.0,1.0
o3x1sx2m,2019-03-04,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
o3x1sx2m,2019-03-05,1.0,3.0,1.0,2.0,3.0,0.0,8.0,0.0
o3x1sx2m,2019-03-06,2.0,2.0,1.0,2.0,2.0,0.0,7.0,0.0
o3x1sx2m,2019-03-07,2.0,3.0,0.0,2.0,2.0,0.0,6.0,0.0
o3x1sx2m,2019-03-08,2.0,2.0,1.0,2.0,2.0,0.0,6.0,1.0
o3x1sx2m,2019-03-09,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
o3x1sx2m,2019-03-10,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0
o3x1sx2m,2019-03-11,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
o3x1sx2m,2019-03-12,1.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0
o3x1sx2m,2019-03-13,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0
o3x1sx2m,2019-03-14,,,,1.0,1.0,,6.0,
o4sfaf6l,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
o4sfaf6l,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
o4sfaf6l,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
o4sfaf6l,2018-10-13,,,,1.0,2.0,,8.0,
o4sfaf6l,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
o4sfaf6l,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
o4sfaf6l,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
o4sfaf6l,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
o4sfaf6l,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
o4sfaf6l,2018-10-19,,,,2.0,3.0,,12.0,
o4sfaf6l,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
o4sfaf6l,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
o4sfaf6l,2018-10-22,,,,2.0,0.0,,0.0,
o4sfaf6l,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
o4sfaf6l,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
o4sfaf6l,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
o4sfaf6l,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
o4sfaf6l,2018-10-27,,,,3.0,3.0,,12.0,
o4sfaf6l,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
o4sfaf6l,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
o4sfaf6l,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
o4sfaf6l,2018-10-31,,,,3.0,3.0,,4.0,
o551dvv7,2019-02-14,2.0,2.0,2.0,,,0.0,,1.0
o551dvv7,2019-02-15,3.0,2.0,0.0,,,0.0,,0.0
o551dvv7,2019-02-16,2.0,2.0,1.0,2.0,2.0,0.0,,0.0
o551dvv7,2019-02-17,1.0,1.0,1.0,,,1.0,,2.0
o551dvv7,2019-02-18,1.0,2.0,0.0,,,0.0,,2.0
o551dvv7,2019-02-19,2.0,1.0,0.0,1.0,2.0,0.0,6.0,2.0
o551dvv7,2019-02-20,2.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0
o551dvv7,2019-02-21,3.0,3.0,0.0,2.0,2.0,0.0,7.0,1.0
o551dvv7,2019-02-22,2.0,2.0,1.0,3.0,3.0,1.0,6.0,0.0
o551dvv7,2019-02-23,3.0,3.0,0.0,,,0.0,,1.0
o551dvv7,2019-02-24,2.0,1.0,0.0,,,0.0,,2.0
o551dvv7,2019-02-25,,,,2.0,3.0,,7.0,
o551dvv7,2019-02-27,,,,2.0,2.0,,7.0,
o551dvv7,2019-03-01,3.0,2.0,0.0,3.0,3.0,0.0,,1.0
o551dvv7,2019-03-05,2.0,1.0,0.0,3.0,3.0,0.0,7.0,2.0
o551dvv7,2019-03-06,3.0,2.0,0.0,2.0,3.0,0.0,8.0,1.0
o6boshge,2019-02-14,2.0,1.0,0.0,0.0,2.0,1.0,7.0,1.0
o6boshge,2019-02-15,,,,2.0,2.0,,6.0,
o6boshge,2019-02-17,,,,2.0,3.0,,6.0,
o6boshge,2019-02-18,,,,1.0,1.0,,7.0,
o6boshge,2019-02-19,,,,2.0,3.0,,6.0,
o6boshge,2019-02-20,3.0,3.0,0.0,,,0.0,,0.0
o6boshge,2019-02-22,2.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0
o6boshge,2019-02-23,2.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0
o6boshge,2019-02-25,2.0,2.0,0.0,,,0.0,,0.0
o6boshge,2019-02-26,2.0,2.0,0.0,,,0.0,,0.0
o6boshge,2019-02-27,2.0,2.0,0.0,2.0,3.0,0.0,,0.0
o6boshge,2019-02-28,2.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0
o6boshge,2019-03-01,2.0,2.0,0.0,1.0,2.0,0.0,7.0,0.0
o6boshge,2019-03-02,,,,2.0,2.0,,6.0,
o6boshge,2019-03-06,2.0,2.0,0.0,2.0,2.0,0.0,9.0,0.0
o6boshge,2019-03-07,2.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0
o6boshge,2019-03-13,3.0,2.0,0.0,,,0.0,,2.0
o7j2lg6x,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
o7j2lg6x,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
o7j2lg6x,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
o7j2lg6x,2018-10-13,,,,1.0,2.0,,8.0,
o7j2lg6x,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
o7j2lg6x,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
o7j2lg6x,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
o7j2lg6x,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
o7j2lg6x,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
o7j2lg6x,2018-10-19,,,,2.0,3.0,,12.0,
o7j2lg6x,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
o7j2lg6x,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
o7j2lg6x,2018-10-22,,,,2.0,0.0,,0.0,
o7j2lg6x,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
o7j2lg6x,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
o7j2lg6x,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
o7j2lg6x,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
o7j2lg6x,2018-10-27,,,,3.0,3.0,,12.0,
o7j2lg6x,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
o7j2lg6x,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
o7j2lg6x,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
o7j2lg6x,2018-10-31,,,,3.0,3.0,,4.0,
o7n4wxb3,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
o7n4wxb3,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
o7n4wxb3,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
o7n4wxb3,2018-10-13,,,,1.0,2.0,,8.0,
o7n4wxb3,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
o7n4wxb3,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
o7n4wxb3,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
o7n4wxb3,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
o7n4wxb3,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
o7n4wxb3,2018-10-19,,,,2.0,3.0,,12.0,
o7n4wxb3,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
o7n4wxb3,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
o7n4wxb3,2018-10-22,,,,2.0,0.0,,0.0,
o7n4wxb3,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
o7n4wxb3,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
o7n4wxb3,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
o7n4wxb3,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
o7n4wxb3,2018-10-27,,,,3.0,3.0,,12.0,
o7n4wxb3,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
o7n4wxb3,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
o7n4wxb3,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
o7n4wxb3,2018-10-31,,,,3.0,3.0,,4.0,
o8d9udfy,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
o8d9udfy,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
o8d9udfy,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
o8d9udfy,2018-10-13,,,,1.0,2.0,,8.0,
o8d9udfy,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
o8d9udfy,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
o8d9udfy,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
o8d9udfy,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
o8d9udfy,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
o8d9udfy,2018-10-19,,,,2.0,3.0,,12.0,
o8d9udfy,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
o8d9udfy,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
o8d9udfy,2018-10-22,,,,2.0,0.0,,0.0,
o8d9udfy,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
o8d9udfy,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
o8d9udfy,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
o8d9udfy,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
o8d9udfy,2018-10-27,,,,3.0,3.0,,12.0,
o8d9udfy,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
o8d9udfy,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
o8d9udfy,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
o8d9udfy,2018-10-31,,,,3.0,3.0,,4.0,
o8hzr2te,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
o8hzr2te,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
o8hzr2te,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
o8hzr2te,2018-10-13,,,,1.0,2.0,,8.0,
o8hzr2te,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
o8hzr2te,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
o8hzr2te,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
o8hzr2te,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
o8hzr2te,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
o8hzr2te,2018-10-19,,,,2.0,3.0,,12.0,
o8hzr2te,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
o8hzr2te,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
o8hzr2te,2018-10-22,,,,2.0,0.0,,0.0,
o8hzr2te,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
o8hzr2te,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
o8hzr2te,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
o8hzr2te,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
o8hzr2te,2018-10-27,,,,3.0,3.0,,12.0,
o8hzr2te,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
o8hzr2te,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
o8hzr2te,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
o8hzr2te,2018-10-31,,,,3.0,3.0,,4.0,
o9pd6el7,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
o9pd6el7,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
o9pd6el7,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
o9pd6el7,2018-10-13,,,,1.0,2.0,,8.0,
o9pd6el7,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
o9pd6el7,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
o9pd6el7,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
o9pd6el7,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
o9pd6el7,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
o9pd6el7,2018-10-19,,,,2.0,3.0,,12.0,
o9pd6el7,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
o9pd6el7,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
o9pd6el7,2018-10-22,,,,2.0,0.0,,0.0,
o9pd6el7,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
o9pd6el7,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
o9pd6el7,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
o9pd6el7,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
o9pd6el7,2018-10-27,,,,3.0,3.0,,12.0,
o9pd6el7,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
o9pd6el7,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
o9pd6el7,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
o9pd6el7,2018-10-31,,,,3.0,3.0,,4.0,
oa1keojo,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
oa1keojo,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
oa1keojo,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
oa1keojo,2018-10-13,,,,1.0,2.0,,8.0,
oa1keojo,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
oa1keojo,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
oa1keojo,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
oa1keojo,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
oa1keojo,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
oa1keojo,2018-10-19,,,,2.0,3.0,,12.0,
oa1keojo,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
oa1keojo,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
oa1keojo,2018-10-22,,,,2.0,0.0,,0.0,
oa1keojo,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
oa1keojo,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
oa1keojo,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
oa1keojo,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
oa1keojo,2018-10-27,,,,3.0,3.0,,12.0,
oa1keojo,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
oa1keojo,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
oa1keojo,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
oa1keojo,2018-10-31,,,,3.0,3.0,,4.0,
oaq43sk4,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
oaq43sk4,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
oaq43sk4,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
oaq43sk4,2018-10-13,,,,1.0,2.0,,8.0,
oaq43sk4,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
oaq43sk4,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
oaq43sk4,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
oaq43sk4,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
oaq43sk4,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
oaq43sk4,2018-10-19,,,,2.0,3.0,,12.0,
oaq43sk4,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
oaq43sk4,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
oaq43sk4,2018-10-22,,,,2.0,0.0,,0.0,
oaq43sk4,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
oaq43sk4,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
oaq43sk4,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
oaq43sk4,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
oaq43sk4,2018-10-27,,,,3.0,3.0,,12.0,
oaq43sk4,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
oaq43sk4,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
oaq43sk4,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
oaq43sk4,2018-10-31,,,,3.0,3.0,,4.0,
oaywfkde,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
oaywfkde,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
oaywfkde,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
oaywfkde,2018-10-13,,,,1.0,2.0,,8.0,
oaywfkde,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
oaywfkde,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
oaywfkde,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
oaywfkde,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
oaywfkde,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
oaywfkde,2018-10-19,,,,2.0,3.0,,12.0,
oaywfkde,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
oaywfkde,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
oaywfkde,2018-10-22,,,,2.0,0.0,,0.0,
oaywfkde,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
oaywfkde,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
oaywfkde,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
oaywfkde,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
oaywfkde,2018-10-27,,,,3.0,3.0,,12.0,
oaywfkde,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
oaywfkde,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
oaywfkde,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
oaywfkde,2018-10-31,,,,3.0,3.0,,4.0,
obbpdx5p,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
obbpdx5p,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
obbpdx5p,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
obbpdx5p,2018-10-13,,,,1.0,2.0,,8.0,
obbpdx5p,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
obbpdx5p,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
obbpdx5p,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
obbpdx5p,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
obbpdx5p,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
obbpdx5p,2018-10-19,,,,2.0,3.0,,12.0,
obbpdx5p,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
obbpdx5p,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
obbpdx5p,2018-10-22,,,,2.0,0.0,,0.0,
obbpdx5p,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
obbpdx5p,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
obbpdx5p,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
obbpdx5p,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
obbpdx5p,2018-10-27,,,,3.0,3.0,,12.0,
obbpdx5p,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
obbpdx5p,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
obbpdx5p,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
obbpdx5p,2018-10-31,,,,3.0,3.0,,4.0,
obifw5al,2019-02-14,3.0,4.0,0.0,3.0,1.0,0.0,5.0,0.0
obifw5al,2019-02-15,3.0,4.0,0.0,3.0,3.0,0.0,4.0,1.0
obifw5al,2019-02-16,3.0,2.0,1.0,3.0,3.0,1.0,6.0,0.0
obifw5al,2019-02-17,3.0,2.0,0.0,3.0,3.0,0.0,7.0,0.0
obifw5al,2019-02-18,3.0,2.0,0.0,2.0,3.0,0.0,6.0,0.0
obifw5al,2019-02-19,3.0,3.0,0.0,2.0,3.0,0.0,6.0,0.0
obifw5al,2019-02-20,3.0,4.0,0.0,3.0,3.0,0.0,5.0,0.0
obifw5al,2019-02-21,3.0,4.0,0.0,2.0,3.0,0.0,8.0,0.0
obifw5al,2019-02-22,3.0,4.0,0.0,3.0,3.0,0.0,8.0,0.0
obifw5al,2019-02-23,3.0,4.0,0.0,3.0,3.0,0.0,7.0,0.0
obifw5al,2019-02-24,3.0,4.0,0.0,3.0,3.0,0.0,6.0,0.0
obifw5al,2019-02-25,3.0,4.0,0.0,3.0,3.0,0.0,7.0,0.0
obifw5al,2019-02-26,3.0,4.0,0.0,3.0,3.0,0.0,6.0,0.0
obifw5al,2019-02-27,3.0,3.0,1.0,3.0,3.0,1.0,4.0,0.0
obifw5al,2019-02-28,3.0,4.0,0.0,3.0,3.0,0.0,6.0,0.0
obifw5al,2019-03-01,3.0,4.0,0.0,3.0,3.0,0.0,6.0,0.0
obifw5al,2019-03-02,2.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0
obifw5al,2019-03-03,3.0,2.0,0.0,3.0,2.0,0.0,11.0,0.0
obifw5al,2019-03-04,1.0,1.0,3.0,2.0,3.0,3.0,7.0,1.0
obifw5al,2019-03-05,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0
obifw5al,2019-03-06,3.0,4.0,0.0,2.0,3.0,0.0,6.0,0.0
obipcxh9,2019-02-14,,,,1.0,1.0,,5.0,
obipcxh9,2019-02-22,,,,1.0,1.0,,6.0,
obipcxh9,2019-02-27,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0
obipcxh9,2019-02-28,3.0,2.0,1.0,,,1.0,,1.0
obrht9ep,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
obrht9ep,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
obrht9ep,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
obrht9ep,2018-10-13,,,,1.0,2.0,,8.0,
obrht9ep,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
obrht9ep,2018-10-15,2.0,1.0,0.0,1.0,1.0,0.0,,1.0
obrht9ep,2018-10-16,2.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0
obrht9ep,2018-10-17,1.0,0.0,0.0,2.0,2.0,3.0,7.0,3.0
obrht9ep,2018-10-18,3.0,3.0,0.0,2.0,1.0,3.0,6.0,0.0
obrht9ep,2018-10-19,,,,2.0,3.0,,12.0,
obrht9ep,2018-10-20,1.0,1.0,0.0,2.0,2.0,1.0,12.0,2.0
obrht9ep,2018-10-21,0.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0
obrht9ep,2018-10-22,,,,2.0,0.0,,0.0,
obrht9ep,2018-10-23,1.0,1.0,0.0,2.0,2.0,0.0,,0.0
obrht9ep,2018-10-24,1.0,1.0,0.0,3.0,2.0,0.0,,2.0
obrht9ep,2018-10-25,2.0,2.0,0.0,1.0,1.0,1.0,11.0,1.0
obrht9ep,2018-10-26,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
obrht9ep,2018-10-27,,,,3.0,3.0,,12.0,
obrht9ep,2018-10-28,1.0,1.0,0.0,2.0,3.0,2.0,,0.0
obrht9ep,2018-10-29,2.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
obrht9ep,2018-10-30,0.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0
obrht9ep,2018-10-31,,,,3.0,3.0,,4.0,
ocut5m3z,2018-10-10,2.0,2.0,0.0,,,1.0,,1.0
ocut5m3z,2018-10-11,1.0,2.0,0.0,2.0,3.0,2.0,5.0,3.0
ocut5m3z,2018-10-12,1.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0
ocut5m3z,2018-10-13,,,,1.0,2.0,,8.0,
ocut5m3z,2018-10-14,2.0,3.0,0.0,1.0,2.0,1.0,12.0,3.0
